stock_a,stock_b,correlation
CL,PM,0.43870262381358976
CMCSA,PM,0.3859794668701817
COF,PM,0.3579149116020629
COP,PM,0.2799034602303602
COST,PM,0.266526233434951
CRM,PM,0.19339739582225138
CSCO,PM,0.36273746009546504
CVS,PM,0.3396881432659883
CVX,PM,0.3431563803365182
DE,PM,0.32711329360559094
DHR,PM,0.28825487128148936
DIS,PM,0.3431830274600482
DOW,PM,0.37344377854151845
DUK,PM,0.4287788983186306
EMR,PM,0.37468553233457996
F,PM,0.3188051418029777
FDX,PM,0.3064335851396858
GD,PM,0.39306380406394315
GE,PM,0.29422819911147285
GILD,PM,0.3274136442283861
GM,PM,0.301182699940861
GOOGL,PM,0.22974265974229985
GS,PM,0.3808096120204533
HD,PM,0.32270653115482056
HON,PM,0.41490015994612195
IBM,PM,0.410566090517996
INTC,PM,0.24025368284873352
INTU,PM,0.24730390397636445
JNJ,PM,0.40040697664022723
JPM,PM,0.4007804254395695
KHC,PM,0.38594756039937583
KO,PM,0.5438980795755235
LIN,PM,0.38477276970602886
LLY,PM,0.23415507439358618
LMT,PM,0.36586968428168776
LOW,PM,0.3330306599295048
MA,PM,0.3524679298079569
MCD,PM,0.4076455068714649
MDLZ,PM,0.4693818670493578
MDT,PM,0.42685605954056755
MET,PM,0.4335501944187699
META,PM,0.19389598816200054
MMM,PM,0.4230788939874022
MO,PM,0.6164353099276617
MRK,PM,0.3208221011426042
MS,PM,0.40944473221531213
MSFT,PM,0.23151787027746856
NEE,PM,0.33169446624638216
NFLX,PM,0.1348101182673349
NKE,PM,0.32077045653132913
NVDA,PM,0.13983643506813806
ORCL,PM,0.27764179676180745
PEP,PM,0.4657430328852033
PFE,PM,0.3122057733731748
PG,PM,0.43719253117888085
PYPL,PM,0.21947282256642525
QCOM,PM,0.22375924331520233
RTX,PM,0.38053494514718494
SBUX,PM,0.35799269224984065
SCHW,PM,0.33105932326258136
SO,PM,0.4003861215211523
SPG,PM,0.36866748589512527
T,PM,0.4246524609129151
TGT,PM,0.2798654827045715
TMO,PM,0.2660303905077911
TMUS,PM,0.28745916053053205
TSLA,PM,0.13563511639560996
TXN,PM,0.29433897413850796
UNH,PM,0.31703650984859466
UNP,PM,0.38907401496283506
UPS,PM,0.31948249497219233
USB,PM,0.41806664369933644
V,PM,0.35971710426497944
VZ,PM,0.38250026434012074
WFC,PM,0.38297864299522905
WMT,PM,0.28825922818853256
XOM,PM,0.3308722271146087
AAPL,PYPL,0.5059970924758772
ABBV,PYPL,0.1886970569934699
ABT,PYPL,0.3788278919688792
ACN,PYPL,0.4908691490400836
ADBE,PYPL,0.5628789462048661
AIG,PYPL,0.27931304424455233
AMD,PYPL,0.46402514618209656
AMGN,PYPL,0.26086464397498843
AMT,PYPL,0.30500276518356956
AMZN,PYPL,0.5354818225194412
AVGO,PYPL,0.44993854387659427
AXP,PYPL,0.39978622720220947
BA,PYPL,0.3069803662969735
BAC,PYPL,0.3442922580402859
BK,PYPL,0.33021266773182806
BKNG,PYPL,0.37370805525619794
BLK,PYPL,0.5151345034541421
BMY,PYPL,0.17834016156341267
BRK-B,PYPL,0.3601235506364042
C,PYPL,0.34360326236373445
CAT,PYPL,0.2944851322597253
CHTR,PYPL,0.35638455829789706
CL,PYPL,0.18173507201774258
CMCSA,PYPL,0.37759675389959224
COF,PYPL,0.3652550095846821
COP,PYPL,0.1891990419135503
COST,PYPL,0.37718687054930683
CRM,PYPL,0.5638797248401928
CSCO,PYPL,0.3884481858158835
CVS,PYPL,0.1646764761370122
CVX,PYPL,0.2057017935951073
DE,PYPL,0.3010889609069252
DHR,PYPL,0.4273798353785645
DIS,PYPL,0.4590677067697153
DOW,PYPL,0.2803497372292627
DUK,PYPL,0.1555894391377048
EMR,PYPL,0.3252935855470771
F,PYPL,0.34265531344465405
FDX,PYPL,0.3821036354044864
GD,PYPL,0.2162259167988408
GE,PYPL,0.2543373589810781
GILD,PYPL,0.20467923875472807
GM,PYPL,0.36341866878202705
GOOGL,PYPL,0.5092409312877189
GS,PYPL,0.3879052639149257
HD,PYPL,0.43776809111406895
HON,PYPL,0.3310663017857583
IBM,PYPL,0.24096162836644736
INTC,PYPL,0.4064287340738429
INTU,PYPL,0.5773754684234149
JNJ,PYPL,0.18227521241440908
JPM,PYPL,0.32900600935837676
KHC,PYPL,0.15392038940152883
KO,PYPL,0.20684133469594937
LIN,PYPL,0.3665773917970401
LLY,PYPL,0.20803261748845742
LMT,PYPL,0.1376987801958406
LOW,PYPL,0.4409425927700384
MA,PYPL,0.48670082192459424
MCD,PYPL,0.2791930642256761
MDLZ,PYPL,0.2745001355318853
MDT,PYPL,0.3568858531092751
MET,PYPL,0.3058129123299423
META,PYPL,0.5285584244553116
MMM,PYPL,0.3057429028064835
MO,PYPL,0.16251385057580667
MRK,PYPL,0.12922445349497952
MS,PYPL,0.40961895383070585
MSFT,PYPL,0.5189728077820422
NEE,PYPL,0.3041357077082462
NFLX,PYPL,0.48498830310265967
NKE,PYPL,0.4392083246001412
NVDA,PYPL,0.49542614739233454
ORCL,PYPL,0.34012522963723835
PEP,PYPL,0.26071653756093416
PFE,PYPL,0.1868079486892994
PG,PYPL,0.2110524422748473
PM,PYPL,0.21947282256642525
QCOM,PYPL,0.48218530577904994
RTX,PYPL,0.24065830808816657
SBUX,PYPL,0.441994300198758
SCHW,PYPL,0.2971887089919728
SO,PYPL,0.17962638349082863
SPG,PYPL,0.3118636293425493
T,PYPL,0.1921043181936314
TGT,PYPL,0.37040784151018896
TMO,PYPL,0.4253405538783796
TMUS,PYPL,0.35128721777250504
TSLA,PYPL,0.42013183309949337
TXN,PYPL,0.49082594205693786
UNH,PYPL,0.19697575064140885
UNP,PYPL,0.3195898323105497
UPS,PYPL,0.36679695882071284
USB,PYPL,0.30979761489808905
V,PYPL,0.47270706986590905
VZ,PYPL,0.1527336177708212
WFC,PYPL,0.2902352219634721
WMT,PYPL,0.2362707669130972
XOM,PYPL,0.18482860299146406
AAPL,QCOM,0.5843881578566081
ABBV,QCOM,0.18977842964044145
ABT,QCOM,0.3255341164945367
ACN,QCOM,0.4767343145391708
ADBE,QCOM,0.5511842534609498
AIG,QCOM,0.3197248986204114
AMD,QCOM,0.6251443057987592
AMGN,QCOM,0.26313938946072835
AMT,QCOM,0.24628956642370256
AMZN,QCOM,0.5177025615920073
AVGO,QCOM,0.6886871504336742
AXP,QCOM,0.41280722755639365
BA,QCOM,0.34038223434275644
BAC,QCOM,0.358788726667453
BK,QCOM,0.35382824996867873
BKNG,QCOM,0.41466144374702796
BLK,QCOM,0.4971008637917532
BMY,QCOM,0.14623991577824938
BRK-B,QCOM,0.3591585630881159
C,QCOM,0.382897841464135
CAT,QCOM,0.4028951507541448
CHTR,QCOM,0.2808967050945076
CL,QCOM,0.1687047893714282
CMCSA,QCOM,0.3814323880369305
COF,QCOM,0.3733496894215914
COP,QCOM,0.2300886625475711
COST,QCOM,0.4295888698080781
CRM,QCOM,0.4959603714786897
CSCO,QCOM,0.4513405010330391
CVS,QCOM,0.19373540783965637
CVX,QCOM,0.2661740272121315
DE,QCOM,0.33434495482074733
DHR,QCOM,0.3941146349065948
DIS,QCOM,0.4168437989645715
DOW,QCOM,0.3710440694802803
DUK,QCOM,0.13541153926376345
EMR,QCOM,0.4474198915053246
F,QCOM,0.38189351202645866
FDX,QCOM,0.41773006359729303
GD,QCOM,0.2566825966028048
GE,QCOM,0.32316983111933667
GILD,QCOM,0.20000193856352627
GM,QCOM,0.38568138257344114
GOOGL,QCOM,0.527129135313746
GS,QCOM,0.4138680795815234
HD,QCOM,0.43080580484457903
HON,QCOM,0.39763025916951195
IBM,QCOM,0.34958452633985543
INTC,QCOM,0.6113253978673852
INTU,QCOM,0.5551332448297639
JNJ,QCOM,0.17358495020064127
JPM,QCOM,0.35038508700773424
KHC,QCOM,0.17104770740700673
KO,QCOM,0.22143403698314496
LIN,QCOM,0.4155006976236194
LLY,QCOM,0.2058546048910534
LMT,QCOM,0.14210952329865764
LOW,QCOM,0.4120537945358381
MA,QCOM,0.45109018642393944
MCD,QCOM,0.286019082580188
MDLZ,QCOM,0.2498942771633401
MDT,QCOM,0.3069003211838937
MET,QCOM,0.3420293588400082
META,QCOM,0.4997109848694925
MMM,QCOM,0.3159929856913055
MO,QCOM,0.17403933058083415
MRK,QCOM,0.13240757892019497
MS,QCOM,0.4297380247785296
MSFT,QCOM,0.5796904397023643
NEE,QCOM,0.23666705264462984
NFLX,QCOM,0.4326730506818469
NKE,QCOM,0.4321676493416415
NVDA,QCOM,0.6398620923147761
ORCL,QCOM,0.4059993443272007
PEP,QCOM,0.23882784841500176
PFE,QCOM,0.18369048113630876
PG,QCOM,0.2056391856464079
PM,QCOM,0.22375924331520233
PYPL,QCOM,0.48218530577904994
RTX,QCOM,0.2673611000067263
SBUX,QCOM,0.42231653043426104
SCHW,QCOM,0.334761128823406
SO,QCOM,0.16716265461987379
SPG,QCOM,0.33319322931486123
T,QCOM,0.1835361413193433
TGT,QCOM,0.3283585435571156
TMO,QCOM,0.4027946242538331
TMUS,QCOM,0.3259208454296747
TSLA,QCOM,0.4104051419495188
TXN,QCOM,0.7287414737558215
UNH,QCOM,0.23100654191591474
UNP,QCOM,0.336856238123188
UPS,QCOM,0.3927273048039647
USB,QCOM,0.3337771225891352
V,QCOM,0.4363332287282566
VZ,QCOM,0.14550088495280408
WFC,QCOM,0.322092525520309
WMT,QCOM,0.20001218222614794
XOM,QCOM,0.23916655479582344
AAPL,RTX,0.275613628674267
ABBV,RTX,0.3069171152932055
ABT,RTX,0.2694141362993413
ACN,RTX,0.3901841920354486
ADBE,RTX,0.23372432376716384
AIG,RTX,0.5471838417060394
AMD,RTX,0.19286469880341864
AMGN,RTX,0.26719479040733296
AMT,RTX,0.2641418591974841
AMZN,RTX,0.1859762975056163
AVGO,RTX,0.2946774845588625
AXP,RTX,0.5622127275004517
BA,RTX,0.5267245797886909
BAC,RTX,0.5152336530565138
BK,RTX,0.503111167928375
BKNG,RTX,0.38699676920701925
BLK,RTX,0.44998544951529307
BMY,RTX,0.27586612841587776
BRK-B,RTX,0.5792186418503753
C,RTX,0.5189319462301891
CAT,RTX,0.5032000988420174
CHTR,RTX,0.2426614659264025
CL,RTX,0.25825655979250295
CMCSA,RTX,0.3809479321918557
COF,RTX,0.5116894404218072
COP,RTX,0.47598324588989355
COST,RTX,0.2706430971330904
CRM,RTX,0.2544686388081217
CSCO,RTX,0.39421607485629373
CVS,RTX,0.3809146538892589
CVX,RTX,0.49849881659490614
DE,RTX,0.4970517628468379
DHR,RTX,0.2506365139312171
DIS,RTX,0.4148954127297291
DOW,RTX,0.49310888372341777
DUK,RTX,0.3565419809596028
EMR,RTX,0.5348586636451641
F,RTX,0.436114832144032
FDX,RTX,0.38632957931697925
GD,RTX,0.661765729503875
GE,RTX,0.5275299206203438
GILD,RTX,0.23204170377778788
GM,RTX,0.4581422122517926
GOOGL,RTX,0.27232541304971525
GS,RTX,0.4914678132586506
HD,RTX,0.3396804146766711
HON,RTX,0.5809795581687902
IBM,RTX,0.45611570879868857
INTC,RTX,0.2906332399033914
INTU,RTX,0.28156575537614764
JNJ,RTX,0.29466670740136924
JPM,RTX,0.54437690193293
KHC,RTX,0.3208465115556083
KO,RTX,0.4651059102294982
LIN,RTX,0.4236043079521022
LLY,RTX,0.20544798284266783
LMT,RTX,0.5738207645658124
LOW,RTX,0.3325396623512227
MA,RTX,0.43531001559867116
MCD,RTX,0.4035207206821689
MDLZ,RTX,0.34221417503178514
MDT,RTX,0.4102624573063745
MET,RTX,0.578328218323865
META,RTX,0.20590813898524604
MMM,RTX,0.4191870113850284
MO,RTX,0.402815605608341
MRK,RTX,0.2716147667390123
MS,RTX,0.5069286555780569
MSFT,RTX,0.25463319583353944
NEE,RTX,0.3122191147844937
NFLX,RTX,0.14763829195138994
NKE,RTX,0.3650913231465478
NVDA,RTX,0.1977306729372032
ORCL,RTX,0.3018923249580644
PEP,RTX,0.33524354422903346
PFE,RTX,0.2484279610681797
PG,RTX,0.28368261920893745
PM,RTX,0.38053494514718494
PYPL,RTX,0.24065830808816657
QCOM,RTX,0.2673611000067263
SBUX,RTX,0.38131114816087186
SCHW,RTX,0.46862236174451566
SO,RTX,0.34851194969462074
SPG,RTX,0.5060784033750975
T,RTX,0.4213395007742419
TGT,RTX,0.3007970845944252
TMO,RTX,0.23052662932906515
TMUS,RTX,0.31012471571094646
TSLA,RTX,0.19997856777183204
TXN,RTX,0.33546986424406616
UNH,RTX,0.33516824849295834
UNP,RTX,0.45281965012829
UPS,RTX,0.34986066283663997
USB,RTX,0.5251663000548199
V,RTX,0.43322544899402554
VZ,RTX,0.3024830367456151
WFC,RTX,0.5059821202595417
WMT,RTX,0.2450792816394489
XOM,RTX,0.48146624024736734
AAPL,SBUX,0.43894822654766114
ABBV,SBUX,0.2496099408058741
ABT,SBUX,0.38017758678188734
ACN,SBUX,0.48340110709259365
ADBE,SBUX,0.4143820954898357
AIG,SBUX,0.39845728920577184
AMD,SBUX,0.35838824667744135
AMGN,SBUX,0.2849177501020301
AMT,SBUX,0.3792708980890296
AMZN,SBUX,0.3902231565852084
AVGO,SBUX,0.4109788720706907
AXP,SBUX,0.47632836578413096
BA,SBUX,0.39569740557378985
BAC,SBUX,0.4276864968785246
BK,SBUX,0.4096306418101142
BKNG,SBUX,0.4831951499268626
BLK,SBUX,0.5053838135066486
BMY,SBUX,0.2330344949539448
BRK-B,SBUX,0.4780084831348372
C,SBUX,0.41828485802629023
CAT,SBUX,0.36481081493454937
CHTR,SBUX,0.36158906404908076
CL,SBUX,0.30016845862930336
CMCSA,SBUX,0.4708005693791035
COF,SBUX,0.42238216648461757
COP,SBUX,0.2612895422642237
COST,SBUX,0.39133567417895526
CRM,SBUX,0.40584443769691136
CSCO,SBUX,0.4640429270835651
CVS,SBUX,0.3033536772329459
CVX,SBUX,0.28596006961779713
DE,SBUX,0.3686953962009291
DHR,SBUX,0.36806613436278196
DIS,SBUX,0.49934103437601646
DOW,SBUX,0.3899005478652648
DUK,SBUX,0.3053351382083232
EMR,SBUX,0.44574093871282205
F,SBUX,0.40448013905943947
FDX,SBUX,0.3987340957642979
GD,SBUX,0.37859524004672473
GE,SBUX,0.3628093787649943
GILD,SBUX,0.25584561330701494
GM,SBUX,0.40246956469685535
GOOGL,SBUX,0.42125788481046206
GS,SBUX,0.4556541848363249
HD,SBUX,0.46210928127759754
HON,SBUX,0.48470327473551683
IBM,SBUX,0.3782003507983728
INTC,SBUX,0.35688439503663383
INTU,SBUX,0.4817290597898932
JNJ,SBUX,0.3035348126252789
JPM,SBUX,0.4505295263405655
KHC,SBUX,0.29845563192803304
KO,SBUX,0.4308312390816758
LIN,SBUX,0.47877922876796447
LLY,SBUX,0.21101387353361495
LMT,SBUX,0.25909722737184127
LOW,SBUX,0.44651360674919355
MA,SBUX,0.5234414532782756
MCD,SBUX,0.5228889528157519
MDLZ,SBUX,0.40317664035733936
MDT,SBUX,0.4610816743351815
MET,SBUX,0.41853897230834086
META,SBUX,0.39393326025537634
MMM,SBUX,0.3889362578046636
MO,SBUX,0.3107820392278349
MRK,SBUX,0.2115603974439546
MS,SBUX,0.4606857525640214
MSFT,SBUX,0.4392209718595866
NEE,SBUX,0.34825930250641834
NFLX,SBUX,0.3215092736567402
NKE,SBUX,0.5612938056411806
NVDA,SBUX,0.36973554759857247
ORCL,SBUX,0.38287975608154573
PEP,SBUX,0.40633739319949863
PFE,SBUX,0.24121895801807314
PG,SBUX,0.3224661977992007
PM,SBUX,0.35799269224984065
PYPL,SBUX,0.441994300198758
QCOM,SBUX,0.42231653043426104
RTX,SBUX,0.38131114816087186
SCHW,SBUX,0.3413483127961317
SO,SBUX,0.32517335075101067
SPG,SBUX,0.4272558341637316
T,SBUX,0.3077050405119101
TGT,SBUX,0.37402031474288777
TMO,SBUX,0.3680554826101888
TMUS,SBUX,0.39754542528349696
TSLA,SBUX,0.3096120118685231
TXN,SBUX,0.47239600548050037
UNH,SBUX,0.31490341478104517
UNP,SBUX,0.4371613628204651
UPS,SBUX,0.3977659316677282
USB,SBUX,0.4016769606374653
V,SBUX,0.5088112297851959
VZ,SBUX,0.26049167915871907
WFC,SBUX,0.37820368224676587
WMT,SBUX,0.2758960407855406
XOM,SBUX,0.260751897234413
AAPL,SCHW,0.27526998600492775
ABBV,SCHW,0.21834392204344064
ABT,SCHW,0.25502194616712304
ACN,SCHW,0.3871093413987969
ADBE,SCHW,0.2511061859320045
AIG,SCHW,0.558728237052801
AMD,SCHW,0.26002921042056915
AMGN,SCHW,0.24245346023406472
AMT,SCHW,0.23080171436988423
AMZN,SCHW,0.23128613555713678
AVGO,SCHW,0.33122906658366147
AXP,SCHW,0.5668630847554746
BA,SCHW,0.42550428577557275
BAC,SCHW,0.6803793254954729
BK,SCHW,0.6659589293955019
BKNG,SCHW,0.4082616056746087
BLK,SCHW,0.5449590503714289
BMY,SCHW,0.22190060759527813
BRK-B,SCHW,0.5561099303242445
C,SCHW,0.5865899776813709
CAT,SCHW,0.4976314975677939
CHTR,SCHW,0.240666490264411
CL,SCHW,0.1914781581643537
CMCSA,SCHW,0.35773593969523226
COF,SCHW,0.567308400984292
COP,SCHW,0.38135678496808484
COST,SCHW,0.2517663777465649
CRM,SCHW,0.2853300320029846
CSCO,SCHW,0.3790544971794905
CVS,SCHW,0.3337441119737037
CVX,SCHW,0.41613252594046884
DE,SCHW,0.4652280910850731
DHR,SCHW,0.27771333189384056
DIS,SCHW,0.4250053316570626
DOW,SCHW,0.47748282956896065
DUK,SCHW,0.2353815040172285
EMR,SCHW,0.5057993009433861
F,SCHW,0.47982877746644015
FDX,SCHW,0.42837577674209754
GD,SCHW,0.4450474993312518
GE,SCHW,0.4672941004074176
GILD,SCHW,0.20114965963213938
GM,SCHW,0.49042391531704155
GOOGL,SCHW,0.27886868206319904
GS,SCHW,0.598763967636238
HD,SCHW,0.35374819127126217
HON,SCHW,0.48812264886935086
IBM,SCHW,0.41270912316678715
INTC,SCHW,0.32639244139843665
INTU,SCHW,0.3362093119187256
JNJ,SCHW,0.2186116668601773
JPM,SCHW,0.6175766896768159
KHC,SCHW,0.23306965838811222
KO,SCHW,0.3381936041951991
LIN,SCHW,0.42215169739375374
LLY,SCHW,0.14239036457091106
LMT,SCHW,0.2885813534301644
LOW,SCHW,0.3478678468524233
MA,SCHW,0.42034213069844795
MCD,SCHW,0.32241338276442466
MDLZ,SCHW,0.26922087027243796
MDT,SCHW,0.3447398602327238
MET,SCHW,0.6409185837215401
META,SCHW,0.24895711204963128
MMM,SCHW,0.4133748371401872
MO,SCHW,0.32266183776499663
MRK,SCHW,0.19051068425164472
MS,SCHW,0.6374276610457733
MSFT,SCHW,0.28293397648544977
NEE,SCHW,0.24218899577927772
NFLX,SCHW,0.2091497941570078
NKE,SCHW,0.36592064076268715
NVDA,SCHW,0.26528385268483107
ORCL,SCHW,0.3251096218361696
PEP,SCHW,0.23841213912223297
PFE,SCHW,0.20285136987051827
PG,SCHW,0.22347860931821806
PM,SCHW,0.33105932326258136
PYPL,SCHW,0.2971887089919728
QCOM,SCHW,0.334761128823406
RTX,SCHW,0.46862236174451566
SBUX,SCHW,0.3413483127961317
SO,SCHW,0.2366766640965339
SPG,SCHW,0.4491810817601086
T,SCHW,0.3478764168491591
TGT,SCHW,0.33004235098728557
TMO,SCHW,0.2461582835469971
TMUS,SCHW,0.296391142457858
TSLA,SCHW,0.23035110098323366
TXN,SCHW,0.4106753783030369
UNH,SCHW,0.2718887211152812
UNP,SCHW,0.45125764239303257
UPS,SCHW,0.38912597123209114
USB,SCHW,0.6390680355357079
V,SCHW,0.406270614792257
VZ,SCHW,0.2624816953777748
WFC,SCHW,0.6218620149710133
WMT,SCHW,0.18624517653823192
XOM,SCHW,0.40045150671774205
AAPL,SO,0.2442289582581387
ABBV,SO,0.30038108749075265
ABT,SO,0.37611231499952547
ACN,SO,0.3255715880949822
ADBE,SO,0.16301111776099209
AIG,SO,0.3093345185787465
AMD,SO,0.11218658924269707
AMGN,SO,0.3327551619995636
AMT,SO,0.49482606801563017
AMZN,SO,0.14171222371980097
AVGO,SO,0.1621016229857296
AXP,SO,0.3008504026051912
BA,SO,0.22050433324174504
BAC,SO,0.3061532809738353
BK,SO,0.2973564458179364
BKNG,SO,0.20234334040139101
BLK,SO,0.3428559333657141
BMY,SO,0.31758870624533714
BRK-B,SO,0.41814726235325034
C,SO,0.28003907364717673
CAT,SO,0.24317555214033507
CHTR,SO,0.2514196906225824
CL,SO,0.48679508188851217
CMCSA,SO,0.3470709085205096
COF,SO,0.26024024412548796
COP,SO,0.22760539082755726
COST,SO,0.2789371476620579
CRM,SO,0.1708911324069609
CSCO,SO,0.3342394336295171
CVS,SO,0.32344141784588426
CVX,SO,0.2757761473161844
DE,SO,0.27716933787030995
DHR,SO,0.3154123544879683
DIS,SO,0.2875630226942207
DOW,SO,0.30764647323200583
DUK,SO,0.7968774486508113
EMR,SO,0.30497301557215395
F,SO,0.25764274519390035
FDX,SO,0.2529161432937714
GD,SO,0.4140076104939751
GE,SO,0.23753748353196616
GILD,SO,0.3000610610429411
GM,SO,0.23311005542484955
GOOGL,SO,0.22630848646018348
GS,SO,0.2750804373012487
HD,SO,0.3513317236957604
HON,SO,0.3931967852256446
IBM,SO,0.359306279952177
INTC,SO,0.1981055138107026
INTU,SO,0.22984174787794248
JNJ,SO,0.43910070923097627
JPM,SO,0.3162145511257969
KHC,SO,0.3943698406509832
KO,SO,0.540768313278446
LIN,SO,0.34970698268892714
LLY,SO,0.2486962028645644
LMT,SO,0.3794042033851606
LOW,SO,0.3069141213526755
MA,SO,0.3245976680780804
MCD,SO,0.4195394990990654
MDLZ,SO,0.47024030313190984
MDT,SO,0.4088636062602882
MET,SO,0.35555678894314885
META,SO,0.14679206492710198
MMM,SO,0.3419432085498561
MO,SO,0.4009862646735625
MRK,SO,0.31183354067271846
MS,SO,0.2911926322118862
MSFT,SO,0.22084735093313063
NEE,SO,0.6480666117652167
NFLX,SO,0.10028957352096948
NKE,SO,0.2939522952795965
NVDA,SO,0.11745631223591159
ORCL,SO,0.250285743897131
PEP,SO,0.501836922291053
PFE,SO,0.33607401331193715
PG,SO,0.5054340268206037
PM,SO,0.4003861215211523
PYPL,SO,0.17962638349082863
QCOM,SO,0.16716265461987379
RTX,SO,0.34851194969462074
SBUX,SO,0.32517335075101067
SCHW,SO,0.2366766640965339
SPG,SO,0.3157028215604215
T,SO,0.4279948587973862
TGT,SO,0.2597303346492839
TMO,SO,0.29430880044307417
TMUS,SO,0.30759119257976864
TSLA,SO,0.0972513783263355
TXN,SO,0.23369529847845813
UNH,SO,0.3436027299276482
UNP,SO,0.38370782944664567
UPS,SO,0.30828631449385396
USB,SO,0.317531156497931
V,SO,0.3314584571920942
VZ,SO,0.43727966225371406
WFC,SO,0.28187025129639737
WMT,SO,0.32830736748861494
XOM,SO,0.2551855565127399
AAPL,SPG,0.31077026834182375
ABBV,SPG,0.2517172995046502
ABT,SPG,0.2554644412894025
ACN,SPG,0.41357060347438684
ADBE,SPG,0.2600138744953474
AIG,SPG,0.5651345201289553
AMD,SPG,0.23870488364656658
AMGN,SPG,0.24067912525649446
AMT,SPG,0.33885342762815235
AMZN,SPG,0.24531398768184143
AVGO,SPG,0.33781070315225853
AXP,SPG,0.5616373911318534
BA,SPG,0.5176222405781437
BAC,SPG,0.5498408999913018
BK,SPG,0.5097447109875838
BKNG,SPG,0.4550462886958457
BLK,SPG,0.485127013658534
BMY,SPG,0.23557236435134532
BRK-B,SPG,0.5027919525236832
C,SPG,0.561813045634915
CAT,SPG,0.46655370482155456
CHTR,SPG,0.26607663048543057
CL,SPG,0.21229136047741246
CMCSA,SPG,0.4084326215229276
COF,SPG,0.5777168688825269
COP,SPG,0.3926431784387871
COST,SPG,0.2666454870607992
CRM,SPG,0.2969054457802343
CSCO,SPG,0.37473310069856636
CVS,SPG,0.32128011101482484
CVX,SPG,0.4249043731157533
DE,SPG,0.4300653900675456
DHR,SPG,0.23694415705561417
DIS,SPG,0.46905332235640224
DOW,SPG,0.5133327633742255
DUK,SPG,0.3287530394556592
EMR,SPG,0.5004905854043015
F,SPG,0.5404992590957348
FDX,SPG,0.43509664230175854
GD,SPG,0.4486396657603931
GE,SPG,0.5005364900635941
GILD,SPG,0.21010043855802568
GM,SPG,0.5347593161028884
GOOGL,SPG,0.2909671604653806
GS,SPG,0.54115397020286
HD,SPG,0.42909376527506154
HON,SPG,0.5330018024314137
IBM,SPG,0.4356799437244948
INTC,SPG,0.33463639115995697
INTU,SPG,0.3392872726801607
JNJ,SPG,0.2419956324320229
JPM,SPG,0.5437643253231055
KHC,SPG,0.2749894069780645
KO,SPG,0.3901893347652316
LIN,SPG,0.42090007463089263
LLY,SPG,0.17802684261293944
LMT,SPG,0.27840312971547815
LOW,SPG,0.42998767971501695
MA,SPG,0.42739308555990896
MCD,SPG,0.3732550216653121
MDLZ,SPG,0.30331391097000243
MDT,SPG,0.4276317813986753
MET,SPG,0.5677252664713237
META,SPG,0.28389760022029586
MMM,SPG,0.424365860672149
MO,SPG,0.39107724981800635
MRK,SPG,0.1809298901991561
MS,SPG,0.5245306445257453
MSFT,SPG,0.2754754858086674
NEE,SPG,0.3116739577369289
NFLX,SPG,0.19799269074780826
NKE,SPG,0.39691223607953974
NVDA,SPG,0.2418165995396637
ORCL,SPG,0.3073683071516704
PEP,SPG,0.2656257689267277
PFE,SPG,0.218705060834823
PG,SPG,0.2345178600008472
PM,SPG,0.36866748589512527
PYPL,SPG,0.3118636293425493
QCOM,SPG,0.33319322931486123
RTX,SPG,0.5060784033750975
SBUX,SPG,0.4272558341637316
SCHW,SPG,0.4491810817601086
SO,SPG,0.3157028215604215
T,SPG,0.380277389157601
TGT,SPG,0.3500215967846359
TMO,SPG,0.21139655092861642
TMUS,SPG,0.2581258466793141
TSLA,SPG,0.28855308692824955
TXN,SPG,0.3786961740930064
UNH,SPG,0.2492690503926677
UNP,SPG,0.44304803594685543
UPS,SPG,0.3842320997044255
USB,SPG,0.5509995946045437
V,SPG,0.40114475285815354
VZ,SPG,0.26681890690140647
WFC,SPG,0.5235366115974286
WMT,SPG,0.21935198288817193
XOM,SPG,0.4042878259176445
AAPL,T,0.21795562765175303
ABBV,T,0.2963505656311728
ABT,T,0.312269245884142
ACN,T,0.33543633347425345
ADBE,T,0.15929741763123118
AIG,T,0.4240147855866536
AMD,T,0.12437833250790609
AMGN,T,0.32377521198405845
AMT,T,0.34076971733207745
AMZN,T,0.1474644225818805
AVGO,T,0.16049293448513272
AXP,T,0.40983230476212495
BA,T,0.30054186524764004
BAC,T,0.46414501921500045
BK,T,0.436358219895514
BKNG,T,0.2800089282380067
BLK,T,0.36831335068216464
BMY,T,0.3118360903503907
BRK-B,T,0.4766689897926681
C,T,0.44024035311786197
CAT,T,0.3704576006646075
CHTR,T,0.29057260699226267
CL,T,0.3296012064526624
CMCSA,T,0.4527825293822103
COF,T,0.4217995502514173
COP,T,0.30185113239848943
COST,T,0.2069053152385518
CRM,T,0.18769721823043614
CSCO,T,0.3604420574516798
CVS,T,0.38042108711561384
CVX,T,0.3530982266375328
DE,T,0.3485464270293634
DHR,T,0.26086812476363874
DIS,T,0.3953350006931159
DOW,T,0.3992278595260224
DUK,T,0.43951957087445903
EMR,T,0.3723561813981893
F,T,0.3598700806471525
FDX,T,0.31525500001190065
GD,T,0.4221447745116221
GE,T,0.35620529760394837
GILD,T,0.2996407374045399
GM,T,0.3492106391761876
GOOGL,T,0.21370016437795955
GS,T,0.4120167133249522
HD,T,0.3218171801494954
HON,T,0.42611144637779164
IBM,T,0.464577026182691
INTC,T,0.24726209284663578
INTU,T,0.20430567951479772
